,A0_min,A0_max,A1_min,A1_max,A2_min,A2_max,A3_min,A3_max,A4_min,A4_max,A5_min,A5_max,A6_min,A6_max,A7_min,A7_max,A8_min,A8_max,A9_min,A9_max,A10_min,A10_max,A11_min,A11_max,A12_min,A12_max,A13_min,A13_max,A14_min,A14_max,A15_min,A15_max,A16_min,A16_max,A17_min,A17_max,A18_min,A18_max,A19_min,A19_max,class
762,1738,1738,-82,-82,288,288,2546,2546,842,842,1569,1569,-1202,-1202,-944,-944,-151,-151,-384,-384,-589,-589,1064,1064,1,1,2406,2406,-512,-512,5,5,1154,1154,11,11,1471,1471,-133,-133,1
763,-363,-363,874,874,858,858,-391,-391,253,253,-27,-27,7,7,2476,2476,3537,3537,-125,-125,1738,1738,-1881,-1881,1046,1046,946,946,1929,1929,96,96,-248,-248,672,672,15,15,689,689,1
764,191,191,-455,-455,-4042,-4042,-2571,-2571,4223,4223,-2445,-2445,-585,-585,-1623,-1623,4353,4353,-1325,-1325,2354,2354,-67,-67,201,201,26,26,-2366,-2366,2517,2517,991,991,2061,2061,-1621,-1621,-276,-276,0
765,-1129,-1129,-292,-292,-1055,-1055,1002,1002,2897,2897,-2584,-2584,554,554,-4022,-4022,1199,1199,-2187,-2187,-117,-117,-1744,-1744,-3748,-3748,3412,3412,744,744,3165,3165,157,157,-239,-239,1632,1632,1213,1213,0
766,-777,-777,1707,1707,-891,-891,2197,2197,-1269,-1269,-221,-221,-1585,-1585,2067,2067,-3326,-3326,-76,-76,642,642,439,439,2414,2414,-1768,-1768,188,188,-2046,-2046,2295,2295,-1212,-1212,-118,-118,-4889,-4889,0
767,1728,1728,466,466,1982,1982,-19,-19,-2322,-2322,1079,1079,-391,-391,-191,-191,784,784,3122,3122,1288,1288,2676,2676,-79,-79,-2013,-2013,-805,-805,372,372,1303,1303,1007,1007,-1717,-1717,1547,1547,0
768,-2898,-2898,-2331,-2331,-1032,-1032,-39,-39,-77,-77,-274,-274,-913,-913,-1171,-1171,-373,-373,2247,2247,-1614,-1614,1688,1688,-354,-354,-19,-19,2334,2334,-93,-93,1266,1266,243,243,-2046,-2046,822,822,0
769,94,94,2707,2707,541,541,184,184,-2006,-2006,1094,1094,2704,2704,2226,2226,-691,-691,-122,-122,-413,-413,1442,1442,872,872,-493,-493,-486,-486,-1746,-1746,-4293,-4293,-2753,-2753,-2703,-2703,-525,-525,0
770,1301,1301,518,518,844,844,-861,-861,394,394,-93,-93,58,58,1457,1457,2899,2899,638,638,3688,3688,8,8,1262,1262,634,634,653,653,-53,-53,773,773,554,554,1665,1665,-4,-4,1
771,141,141,-1704,-1704,-7,-7,819,819,827,827,662,662,1989,1989,244,244,618,618,-452,-452,4,4,1049,1049,-1794,-1794,1812,1812,1253,1253,-584,-584,-68,-68,-435,-435,-661,-661,-431,-431,1
772,-512,-512,1929,1929,-26,-26,-893,-893,-774,-774,737,737,-206,-206,1512,1512,1,1,-1038,-1038,2287,2287,563,563,-594,-594,-843,-843,1087,1087,1434,1434,1025,1025,1698,1698,449,449,616,616,1
773,-2083,-2083,652,652,1677,1677,2919,2919,2084,2084,2942,2942,-1856,-1856,2945,2945,-2152,-2152,-866,-866,-1142,-1142,681,681,-1558,-1558,3725,3725,-3538,-3538,1116,1116,1322,1322,-2133,-2133,2954,2954,-544,-544,0
774,342,342,1458,1458,1227,1227,-134,-134,579,579,-596,-596,403,403,1919,1919,285,285,-199,-199,591,591,1617,1617,58,58,-764,-764,-66,-66,1668,1668,-1545,-1545,1017,1017,1186,1186,743,743,1
775,337,337,2522,2522,-704,-704,793,793,-1788,-1788,-165,-165,371,371,-1613,-1613,-201,-201,2339,2339,478,478,-3354,-3354,-2171,-2171,3083,3083,-2732,-2732,-355,-355,281,281,-1048,-1048,377,377,995,995,0
776,1479,1479,302,302,208,208,45,45,582,582,917,917,839,839,2649,2649,-154,-154,1179,1179,883,883,1464,1464,1376,1376,1159,1159,547,547,36,36,936,936,1319,1319,-131,-131,5,5,1
777,1507,1507,-2536,-2536,2585,2585,-438,-438,2852,2852,-1854,-1854,-2658,-2658,-1517,-1517,-3721,-3721,2989,2989,-1629,-1629,671,671,-1358,-1358,-197,-197,458,458,1726,1726,-357,-357,1398,1398,3,3,1222,1222,0
778,1692,1692,4,4,6,6,1302,1302,1588,1588,-11,-11,-306,-306,798,798,75,75,797,797,1356,1356,-2292,-2292,275,275,404,404,2096,2096,295,295,957,957,1221,1221,-478,-478,145,145,1
779,-582,-582,374,374,833,833,1562,1562,108,108,1564,1564,-953,-953,462,462,2279,2279,-1221,-1221,1205,1205,728,728,66,66,467,467,-31,-31,916,916,131,131,926,926,-386,-386,456,456,1
780,-3027,-3027,-73,-73,-1336,-1336,-1232,-1232,-81,-81,-2756,-2756,-488,-488,1062,1062,1207,1207,-853,-853,495,495,504,504,3692,3692,603,603,1802,1802,71,71,916,916,466,466,352,352,462,462,0
781,37,37,3565,3565,-1237,-1237,-205,-205,1225,1225,-194,-194,-233,-233,-2619,-2619,-387,-387,1868,1868,-1609,-1609,527,527,-988,-988,398,398,594,594,-1808,-1808,-1131,-1131,1414,1414,-216,-216,2603,2603,0
782,998,998,551,551,4497,4497,1454,1454,189,189,-1896,-1896,-111,-111,598,598,1356,1356,-3658,-3658,-3222,-3222,-107,-107,546,546,-1678,-1678,774,774,-1804,-1804,-3361,-3361,937,937,-684,-684,1027,1027,0
783,2388,2388,386,386,849,849,-737,-737,1443,1443,596,596,19,19,143,143,1877,1877,635,635,341,341,1998,1998,-531,-531,391,391,113,113,-952,-952,-766,-766,394,394,1908,1908,115,115,1
784,547,547,222,222,342,342,-792,-792,-132,-132,2588,2588,-228,-228,-578,-578,5099,5099,707,707,3573,3573,-44,-44,-1889,-1889,115,115,-437,-437,-772,-772,-379,-379,2058,2058,92,92,-3822,-3822,0
785,-305,-305,1266,1266,1198,1198,958,958,416,416,-172,-172,165,165,2177,2177,2241,2241,-426,-426,-1,-1,-193,-193,-2115,-2115,104,104,564,564,-111,-111,249,249,86,86,1092,1092,-418,-418,1
786,-5793,-5793,2118,2118,1535,1535,-4677,-4677,3418,3418,-3342,-3342,-776,-776,991,991,-3197,-3197,1454,1454,-3082,-3082,583,583,-118,-118,-1471,-1471,-1676,-1676,-2054,-2054,-1922,-1922,609,609,-1708,-1708,127,127,0
787,1721,1721,921,921,1175,1175,2283,2283,1066,1066,676,676,-187,-187,1129,1129,-403,-403,531,531,2835,2835,1503,1503,-461,-461,6,6,666,666,-688,-688,1052,1052,-888,-888,634,634,-422,-422,1
788,568,568,4,4,1551,1551,645,645,81,81,-447,-447,449,449,-525,-525,-243,-243,887,887,104,104,2032,2032,44,44,1712,1712,-62,-62,1241,1241,2527,2527,149,149,1402,1402,756,756,1
789,2088,2088,86,86,-1395,-1395,2619,2619,602,602,-611,-611,-1264,-1264,-274,-274,-2832,-2832,2929,2929,-2416,-2416,-1868,-1868,-2154,-2154,1268,1268,921,921,763,763,-512,-512,678,678,404,404,-4534,-4534,0
790,1925,1925,783,783,826,826,-465,-465,-876,-876,1117,1117,-428,-428,514,514,66,66,726,726,812,812,33,33,-1141,-1141,378,378,-562,-562,1637,1637,1432,1432,2109,2109,161,161,-1647,-1647,1
791,1263,1263,-339,-339,-917,-917,-1444,-1444,1262,1262,-855,-855,351,351,-13,-13,2972,2972,-1562,-1562,-12,-12,3924,3924,2395,2395,-196,-196,-98,-98,-293,-293,-1011,-1011,-308,-308,-39,-39,-1294,-1294,0
792,22,22,1959,1959,762,762,-279,-279,2558,2558,-967,-967,808,808,948,948,-382,-382,142,142,-584,-584,71,71,1205,1205,-74,-74,1454,1454,-36,-36,649,649,139,139,1861,1861,-487,-487,1
793,2148,2148,-52,-52,-106,-106,-3171,-3171,2663,2663,-2265,-2265,-435,-435,131,131,-814,-814,3189,3189,-321,-321,-1281,-1281,2812,2812,-978,-978,-908,-908,935,935,-1564,-1564,-2176,-2176,-2151,-2151,272,272,0
794,-883,-883,-96,-96,-1182,-1182,-4143,-4143,396,396,-206,-206,-7,-7,-2147,-2147,-2596,-2596,-2722,-2722,-2554,-2554,-249,-249,2283,2283,4325,4325,-3675,-3675,89,89,103,103,192,192,-53,-53,-1745,-1745,0
795,-4184,-4184,2116,2116,-2994,-2994,-525,-525,-1157,-1157,-503,-503,-2368,-2368,-339,-339,1999,1999,-101,-101,176,176,3814,3814,3748,3748,-633,-633,354,354,-2728,-2728,938,938,-736,-736,582,582,1688,1688,0
796,99,99,-215,-215,2419,2419,961,961,518,518,-3075,-3075,898,898,-2885,-2885,-1075,-1075,-2874,-2874,2373,2373,-2378,-2378,-78,-78,-119,-119,2831,2831,-1629,-1629,-288,-288,-156,-156,1596,1596,1846,1846,0
797,938,938,-351,-351,848,848,-1175,-1175,91,91,-902,-902,-3,-3,1599,1599,-305,-305,1112,1112,2005,2005,29,29,-62,-62,1253,1253,1925,1925,132,132,-1152,-1152,1281,1281,-15,-15,129,129,1
798,978,978,-389,-389,-752,-752,1536,1536,-988,-988,-108,-108,-1112,-1112,-1045,-1045,2593,2593,-1045,-1045,712,712,-63,-63,2218,2218,578,578,554,554,2316,2316,2189,2189,466,466,526,526,-1359,-1359,1
799,1566,1566,-2481,-2481,-96,-96,-1033,-1033,427,427,5,5,2827,2827,-2848,-2848,-1111,-1111,-2081,-2081,3898,3898,-1578,-1578,-266,-266,-565,-565,2311,2311,-688,-688,-3268,-3268,3573,3573,-1553,-1553,929,929,0
800,1714,1714,558,558,1074,1074,662,662,1156,1156,1402,1402,-845,-845,433,433,1603,1603,378,378,1132,1132,-858,-858,422,422,32,32,59,59,1454,1454,1404,1404,-124,-124,1714,1714,636,636,1
801,-2287,-2287,-86,-86,-1827,-1827,-4447,-4447,-3971,-3971,-376,-376,-586,-586,1328,1328,579,579,-1633,-1633,-204,-204,-154,-154,-271,-271,3,3,962,962,-2077,-2077,3314,3314,113,113,-2783,-2783,-3456,-3456,0
802,194,194,905,905,-622,-622,19,19,-1418,-1418,256,256,909,909,1375,1375,424,424,263,263,-45,-45,1122,1122,317,317,657,657,61,61,3564,3564,-548,-548,121,121,2467,2467,-158,-158,1
803,-3732,-3732,-1084,-1084,986,986,141,141,29,29,-954,-954,-759,-759,257,257,-4923,-4923,13,13,1223,1223,-76,-76,-1539,-1539,-1076,-1076,6672,6672,-1426,-1426,174,174,1143,1143,1539,1539,-153,-153,0
804,85,85,125,125,307,307,102,102,846,846,2272,2272,83,83,-1312,-1312,3058,3058,1722,1722,605,605,142,142,-32,-32,1336,1336,-41,-41,814,814,211,211,-227,-227,49,49,469,469,1
805,201,201,306,306,-1889,-1889,2367,2367,306,306,602,602,1997,1997,1587,1587,167,167,443,443,1057,1057,-44,-44,613,613,1433,1433,-105,-105,-314,-314,69,69,-1248,-1248,1156,1156,-49,-49,1
806,-1401,-1401,-4045,-4045,38,38,474,474,2363,2363,-2548,-2548,5459,5459,-401,-401,466,466,3809,3809,3656,3656,2282,2282,285,285,-3383,-3383,-463,-463,-1959,-1959,3,3,2895,2895,-234,-234,-618,-618,0
807,962,962,336,336,1946,1946,531,531,2486,2486,-1161,-1161,2801,2801,1983,1983,168,168,-348,-348,916,916,383,383,1152,1152,332,332,-702,-702,526,526,-18,-18,1397,1397,33,33,-452,-452,1
808,-1,-1,1524,1524,-3916,-3916,-128,-128,-95,-95,-4388,-4388,93,93,367,367,1279,1279,-1652,-1652,1075,1075,-2926,-2926,-311,-311,-2886,-2886,-292,-292,486,486,-392,-392,1632,1632,1208,1208,-1275,-1275,0
809,-845,-845,2532,2532,-859,-859,1303,1303,186,186,-1361,-1361,1324,1324,321,321,-1121,-1121,1186,1186,-824,-824,-89,-89,-15,-15,1418,1418,1524,1524,-2215,-2215,71,71,-427,-427,-151,-151,1613,1613,0
810,-87,-87,-2125,-2125,-2253,-2253,-1656,-1656,21,21,-2545,-2545,-1836,-1836,5686,5686,-42,-42,78,78,-873,-873,673,673,-2894,-2894,1897,1897,-728,-728,-3072,-3072,-527,-527,-1306,-1306,1493,1493,2125,2125,0
811,-22,-22,1084,1084,719,719,261,261,-185,-185,13,13,-1826,-1826,52,52,1926,1926,1451,1451,1061,1061,4,4,888,888,1816,1816,1905,1905,691,691,2229,2229,17,17,129,129,2542,2542,1
812,1729,1729,4013,4013,3064,3064,-582,-582,-977,-977,3431,3431,4393,4393,-1389,-1389,769,769,-158,-158,-428,-428,-405,-405,-2765,-2765,3344,3344,-2496,-2496,258,258,3694,3694,-6,-6,-864,-864,-1664,-1664,0
813,-1197,-1197,-4173,-4173,2023,2023,254,254,1122,1122,1239,1239,-1145,-1145,961,961,345,345,1213,1213,-4122,-4122,261,261,1704,1704,684,684,803,803,587,587,1035,1035,-1912,-1912,201,201,-556,-556,0
814,-1516,-1516,787,787,-2748,-2748,874,874,-234,-234,-76,-76,-112,-112,-2097,-2097,-27,-27,845,845,-3091,-3091,236,236,2919,2919,-2042,-2042,-259,-259,-1547,-1547,-328,-328,1944,1944,-1561,-1561,-768,-768,0
815,1261,1261,88,88,59,59,1803,1803,383,383,705,705,1085,1085,2272,2272,-548,-548,-1195,-1195,-11,-11,873,873,104,104,162,162,1521,1521,-133,-133,-5,-5,354,354,-927,-927,1944,1944,1
816,2588,2588,1008,1008,279,279,-68,-68,-1366,-1366,2169,2169,-194,-194,2086,2086,784,784,-2686,-2686,1709,1709,107,107,-189,-189,-323,-323,124,124,-82,-82,269,269,-892,-892,-709,-709,833,833,0
817,3028,3028,-1018,-1018,-617,-617,285,285,3296,3296,319,319,404,404,-498,-498,-697,-697,1429,1429,1056,1056,-2362,-2362,-4011,-4011,889,889,1716,1716,1895,1895,178,178,-2927,-2927,122,122,-639,-639,0
818,-1051,-1051,-374,-374,-796,-796,1108,1108,182,182,1527,1527,1587,1587,-643,-643,504,504,1298,1298,1565,1565,-394,-394,-1498,-1498,817,817,727,727,2686,2686,-288,-288,1453,1453,-252,-252,-49,-49,1
819,1209,1209,1567,1567,-395,-395,1806,1806,32,32,-928,-928,-58,-58,605,605,49,49,185,185,1139,1139,3158,3158,-163,-163,475,475,1172,1172,1957,1957,1267,1267,1459,1459,111,111,1132,1132,1
820,605,605,-1038,-1038,-1528,-1528,2453,2453,-1125,-1125,-1853,-1853,2692,2692,-1153,-1153,281,281,-619,-619,251,251,143,143,969,969,-3168,-3168,-1585,-1585,-1164,-1164,-1473,-1473,2076,2076,-2808,-2808,1445,1445,0
821,6,6,-1146,-1146,-1103,-1103,455,455,1761,1761,826,826,927,927,6,6,708,708,944,944,1126,1126,-193,-193,1349,1349,-7,-7,81,81,124,124,-1247,-1247,1252,1252,-915,-915,78,78,1
822,-1498,-1498,-1356,-1356,1083,1083,946,946,937,937,2704,2704,2413,2413,1316,1316,2637,2637,-1222,-1222,1592,1592,-155,-155,73,73,1022,1022,1148,1148,137,137,889,889,-1341,-1341,173,173,-511,-511,1
823,-548,-548,-693,-693,249,249,-323,-323,386,386,2029,2029,211,211,528,528,-452,-452,-795,-795,908,908,-516,-516,382,382,1448,1448,373,373,-1342,-1342,-798,-798,-338,-338,-725,-725,1314,1314,1
824,-1668,-1668,401,401,2393,2393,-506,-506,-159,-159,618,618,-1282,-1282,454,454,723,723,-44,-44,1186,1186,-126,-126,1291,1291,369,369,2026,2026,303,303,-81,-81,974,974,1116,1116,1768,1768,1
825,442,442,1957,1957,-164,-164,1577,1577,1581,1581,345,345,2129,2129,-31,-31,326,326,1945,1945,721,721,678,678,-11,-11,2344,2344,382,382,1117,1117,355,355,-1006,-1006,905,905,2626,2626,1
826,1865,1865,-1509,-1509,-588,-588,-1738,-1738,824,824,-4141,-4141,2725,2725,154,154,1815,1815,56,56,1208,1208,-113,-113,1377,1377,-3278,-3278,-81,-81,172,172,-244,-244,2004,2004,1896,1896,-759,-759,0
827,-4814,-4814,-1045,-1045,674,674,1852,1852,4066,4066,-1794,-1794,-531,-531,-121,-121,772,772,2381,2381,1565,1565,-2012,-2012,1843,1843,1574,1574,-442,-442,1844,1844,-2979,-2979,1967,1967,1542,1542,1948,1948,0
828,2003,2003,-711,-711,232,232,263,263,1737,1737,-1096,-1096,2843,2843,-1816,-1816,1566,1566,-1593,-1593,801,801,5537,5537,-1521,-1521,-166,-166,-224,-224,1119,1119,2825,2825,-249,-249,126,126,-949,-949,0
829,1684,1684,607,607,61,61,-7,-7,824,824,-1598,-1598,41,41,486,486,-1185,-1185,-192,-192,222,222,1118,1118,-1217,-1217,-404,-404,2345,2345,1169,1169,1827,1827,73,73,-315,-315,452,452,1
830,547,547,2814,2814,2299,2299,-356,-356,469,469,2838,2838,-121,-121,-2599,-2599,22,22,-2192,-2192,-596,-596,-18,-18,1026,1026,2316,2316,1414,1414,2734,2734,709,709,322,322,-2163,-2163,1791,1791,0
831,295,295,364,364,-2822,-2822,-5042,-5042,-246,-246,2535,2535,2692,2692,2433,2433,-4078,-4078,2124,2124,-2992,-2992,372,372,3633,3633,-925,-925,-2912,-2912,-2129,-2129,-668,-668,-2597,-2597,-2574,-2574,1453,1453,0
832,-1094,-1094,198,198,-4791,-4791,-3311,-3311,-609,-609,-131,-131,1849,1849,-948,-948,-1459,-1459,-268,-268,5127,5127,4844,4844,-138,-138,109,109,-2021,-2021,978,978,-228,-228,-16,-16,-732,-732,-2942,-2942,0
833,-74,-74,-178,-178,-236,-236,18,18,-736,-736,549,549,-3261,-3261,-2523,-2523,329,329,3019,3019,-758,-758,2125,2125,727,727,-2237,-2237,-1423,-1423,-78,-78,-2905,-2905,1083,1083,29,29,424,424,0
834,1623,1623,347,347,1923,1923,-1137,-1137,297,297,-594,-594,-8,-8,61,61,706,706,563,563,1063,1063,-182,-182,-72,-72,1305,1305,1078,1078,894,894,416,416,-822,-822,1622,1622,-335,-335,1
835,1355,1355,38,38,-1421,-1421,-1299,-1299,-267,-267,-774,-774,-1232,-1232,-1292,-1292,-189,-189,668,668,2836,2836,908,908,647,647,-382,-382,641,641,212,212,71,71,569,569,-522,-522,2636,2636,1
836,1058,1058,718,718,-167,-167,-638,-638,-315,-315,1204,1204,39,39,-413,-413,-457,-457,354,354,592,592,304,304,976,976,1676,1676,669,669,989,989,2383,2383,701,701,509,509,-9,-9,1
837,-288,-288,-1714,-1714,-1166,-1166,-629,-629,888,888,-2356,-2356,2826,2826,2705,2705,986,986,1013,1013,-1348,-1348,1078,1078,-2898,-2898,107,107,1799,1799,-949,-949,4072,4072,-3946,-3946,-1395,-1395,-263,-263,0
838,-2951,-2951,446,446,-889,-889,32,32,-1929,-1929,604,604,-51,-51,-5007,-5007,-2,-2,-3977,-3977,-1668,-1668,-197,-197,612,612,3513,3513,-1525,-1525,-594,-594,1284,1284,-742,-742,-322,-322,-201,-201,0
839,-1825,-1825,1956,1956,-3594,-3594,-1429,-1429,1621,1621,1263,1263,-292,-292,1661,1661,-1028,-1028,358,358,-4042,-4042,-4568,-4568,93,93,-1301,-1301,3851,3851,1012,1012,-801,-801,-3526,-3526,1689,1689,-4366,-4366,0
840,-1554,-1554,653,653,253,253,335,335,-554,-554,676,676,2295,2295,607,607,-277,-277,479,479,-303,-303,366,366,864,864,-842,-842,604,604,-1042,-1042,1522,1522,-322,-322,677,677,1603,1603,1
841,4384,4384,-3317,-3317,983,983,1532,1532,-1009,-1009,1533,1533,-3528,-3528,975,975,-725,-725,-296,-296,802,802,1063,1063,-784,-784,-665,-665,847,847,-649,-649,-328,-328,134,134,-1538,-1538,2135,2135,0
842,137,137,1489,1489,418,418,689,689,-12,-12,1561,1561,939,939,-463,-463,-678,-678,-284,-284,142,142,404,404,851,851,-453,-453,-97,-97,-384,-384,1014,1014,-455,-455,471,471,-274,-274,1
843,-99,-99,1732,1732,-1467,-1467,-205,-205,-586,-586,1151,1151,-151,-151,-999,-999,19,19,2291,2291,1163,1163,109,109,431,431,6,6,-1466,-1466,1934,1934,-646,-646,1243,1243,-53,-53,535,535,1
844,-1331,-1331,-5354,-5354,-1514,-1514,-622,-622,-969,-969,-3698,-3698,871,871,4066,4066,2256,2256,-208,-208,1903,1903,178,178,2742,2742,19,19,306,306,2803,2803,-1516,-1516,-1456,-1456,-301,-301,418,418,0
845,551,551,494,494,569,569,-1368,-1368,694,694,79,79,206,206,-607,-607,-1164,-1164,1229,1229,932,932,-476,-476,1389,1389,261,261,-62,-62,292,292,64,64,-1323,-1323,657,657,113,113,1
846,-3409,-3409,-1436,-1436,2079,2079,-1694,-1694,1186,1186,2825,2825,667,667,-2458,-2458,276,276,-3544,-3544,1852,1852,-214,-214,164,164,-2665,-2665,1204,1204,356,356,-104,-104,-269,-269,-119,-119,226,226,0
847,-897,-897,1922,1922,816,816,1178,1178,-1,-1,44,44,369,369,-1277,-1277,864,864,-551,-551,409,409,262,262,1502,1502,1984,1984,2189,2189,1208,1208,2655,2655,-804,-804,976,976,-772,-772,1
848,1131,1131,-393,-393,-84,-84,1382,1382,168,168,-21,-21,232,232,-447,-447,2379,2379,61,61,89,89,-1284,-1284,929,929,-1299,-1299,32,32,-116,-116,546,546,978,978,137,137,493,493,1
849,2799,2799,1445,1445,-698,-698,457,457,-2003,-2003,798,798,593,593,-354,-354,1466,1466,731,731,584,584,-1762,-1762,869,869,-517,-517,63,63,-691,-691,-503,-503,-129,-129,-782,-782,1041,1041,1
850,963,963,276,276,516,516,1114,1114,-1694,-1694,-79,-79,2361,2361,128,128,191,191,984,984,542,542,942,942,524,524,1539,1539,-75,-75,981,981,256,256,58,58,-385,-385,592,592,1
851,617,617,-167,-167,137,137,1006,1006,759,759,-289,-289,234,234,1092,1092,1086,1086,157,157,-1346,-1346,-352,-352,1279,1279,-133,-133,1258,1258,264,264,536,536,-163,-163,-851,-851,988,988,1
852,1288,1288,-185,-185,494,494,-796,-796,-472,-472,1032,1032,244,244,946,946,-481,-481,-507,-507,-394,-394,746,746,-1096,-1096,-916,-916,-1584,-1584,954,954,-884,-884,113,113,-1914,-1914,227,227,0
853,177,177,-694,-694,1898,1898,2008,2008,2523,2523,1272,1272,-2096,-2096,885,885,-1083,-1083,-1595,-1595,-501,-501,2892,2892,-323,-323,108,108,685,685,869,869,-237,-237,-233,-233,2441,2441,-1128,-1128,0
854,-2609,-2609,-96,-96,1101,1101,4637,4637,-2192,-2192,479,479,-7,-7,-1452,-1452,3282,3282,-4544,-4544,-1881,-1881,-1358,-1358,-225,-225,115,115,-88,-88,-359,-359,-245,-245,2849,2849,-1655,-1655,75,75,0
855,-508,-508,465,465,-1353,-1353,-1515,-1515,51,51,211,211,724,724,-33,-33,-1912,-1912,2642,2642,-2804,-2804,6791,6791,1897,1897,934,934,-2541,-2541,-2984,-2984,-4697,-4697,-56,-56,129,129,-521,-521,0
856,-475,-475,-3483,-3483,-1571,-1571,-691,-691,1821,1821,-185,-185,-2703,-2703,1013,1013,-1604,-1604,2328,2328,5063,5063,-2004,-2004,-395,-395,363,363,2203,2203,-5721,-5721,-56,-56,-652,-652,-792,-792,1,1,0
857,-357,-357,-5794,-5794,3549,3549,3556,3556,-841,-841,1888,1888,-4486,-4486,-127,-127,1583,1583,-1594,-1594,57,57,-341,-341,1036,1036,713,713,-909,-909,684,684,484,484,7,7,2875,2875,-183,-183,0
858,1037,1037,1579,1579,2203,2203,1585,1585,2604,2604,2056,2056,-147,-147,1238,1238,1239,1239,1508,1508,-418,-418,-957,-957,-409,-409,-98,-98,711,711,1802,1802,-1466,-1466,1874,1874,1736,1736,-2647,-2647,0
859,-892,-892,216,216,-1466,-1466,-1402,-1402,-5195,-5195,-3204,-3204,909,909,63,63,2536,2536,-212,-212,-36,-36,55,55,1664,1664,-1661,-1661,-1752,-1752,1128,1128,2136,2136,3145,3145,2795,2795,562,562,0
860,-449,-449,-185,-185,-6,-6,-844,-844,1291,1291,-521,-521,-55,-55,2028,2028,844,844,69,69,-1002,-1002,3334,3334,585,585,699,699,-2255,-2255,-1739,-1739,1688,1688,1305,1305,2318,2318,-233,-233,1
861,-88,-88,602,602,-816,-816,519,519,-2152,-2152,2753,2753,397,397,417,417,2334,2334,-27,-27,157,157,1276,1276,-23,-23,1542,1542,7,7,1309,1309,209,209,-93,-93,621,621,16,16,1
862,386,386,747,747,494,494,-3276,-3276,181,181,97,97,-2364,-2364,-2832,-2832,-4609,-4609,623,623,3333,3333,-9,-9,4218,4218,-907,-907,-1766,-1766,3472,3472,-683,-683,2084,2084,585,585,722,722,0
863,446,446,72,72,-82,-82,413,413,34,34,1525,1525,1119,1119,3338,3338,-374,-374,1374,1374,1022,1022,371,371,2301,2301,-195,-195,-283,-283,1037,1037,877,877,1071,1071,-37,-37,-5,-5,1
864,2284,2284,2798,2798,-1951,-1951,4702,4702,-4448,-4448,5624,5624,-158,-158,798,798,-2302,-2302,-1471,-1471,-996,-996,-419,-419,-3974,-3974,-1812,-1812,-48,-48,-1199,-1199,56,56,1968,1968,2043,2043,242,242,0
865,-416,-416,875,875,-767,-767,1983,1983,-523,-523,-1862,-1862,937,937,1082,1082,468,468,-317,-317,1902,1902,869,869,-918,-918,362,362,-1012,-1012,5759,5759,-1974,-1974,-292,-292,-1497,-1497,2464,2464,0
866,1454,1454,-124,-124,2772,2772,38,38,3033,3033,92,92,378,378,156,156,1857,1857,298,298,-757,-757,1368,1368,1006,1006,1333,1333,547,547,661,661,356,356,1673,1673,887,887,1208,1208,1
867,1109,1109,-2635,-2635,-3101,-3101,-603,-603,-4381,-4381,-125,-125,-76,-76,12,12,-1456,-1456,28,28,707,707,842,842,-141,-141,-2525,-2525,-224,-224,-1951,-1951,1132,1132,-3108,-3108,1759,1759,-459,-459,0
868,2459,2459,258,258,1032,1032,-183,-183,-85,-85,981,981,-26,-26,2493,2493,194,194,-584,-584,674,674,141,141,1317,1317,3,3,261,261,2032,2032,11,11,624,624,374,374,-16,-16,1
869,-2356,-2356,-865,-865,-2946,-2946,274,274,-1439,-1439,1413,1413,-146,-146,-1462,-1462,68,68,-3726,-3726,943,943,-1447,-1447,39,39,-87,-87,581,581,1923,1923,49,49,241,241,-269,-269,31,31,0
870,-847,-847,407,407,4392,4392,2935,2935,-887,-887,-112,-112,-129,-129,-2096,-2096,-1035,-1035,195,195,1313,1313,-657,-657,-1723,-1723,-1147,-1147,-1809,-1809,1183,1183,858,858,1945,1945,53,53,2427,2427,0
871,481,481,-516,-516,128,128,1585,1585,-706,-706,648,648,35,35,31,31,1289,1289,-514,-514,-468,-468,-1828,-1828,1296,1296,429,429,687,687,-826,-826,-419,-419,1371,1371,-1234,-1234,33,33,1
872,1857,1857,-1324,-1324,302,302,779,779,126,126,1656,1656,-1472,-1472,-1189,-1189,1697,1697,166,166,912,912,667,667,-666,-666,2178,2178,-175,-175,-3812,-3812,-1292,-1292,-359,-359,-23,-23,1798,1798,0
873,942,942,1176,1176,504,504,1558,1558,1355,1355,117,117,-983,-983,254,254,308,308,1439,1439,-76,-76,808,808,1071,1071,695,695,144,144,534,534,843,843,439,439,-882,-882,1961,1961,1
874,146,146,-546,-546,197,197,1475,1475,2104,2104,-29,-29,-2466,-2466,193,193,-8,-8,4,4,964,964,663,663,1932,1932,2019,2019,-44,-44,221,221,27,27,68,68,1271,1271,-972,-972,1
875,238,238,-1034,-1034,-1852,-1852,1312,1312,1054,1054,3118,3118,-2214,-2214,-2471,-2471,-493,-493,2683,2683,-1811,-1811,6352,6352,-4732,-4732,497,497,-565,-565,946,946,-384,-384,1392,1392,-1454,-1454,4988,4988,0
